 fecha          dia           mes          año               Dst         hora  
2018-08-29    241           8        2018    -35.0000000      11.0000000000000000
2018-08-29    241           8        2018    -37.0000000      12.0000000000000000
2018-08-29    241           8        2018    -39.0000000      13.0000000000000000
2018-08-29    241           8        2018    -41.0000000      14.0000000000000000
2018-08-29    241           8        2018    -40.0000000      15.0000000000000000
2018-08-29    241           8        2018    -41.0000000      16.0000000000000000
2018-08-29    241           8        2018    -38.0000000      17.0000000000000000
2018-08-29    241           8        2018    -34.0000000      18.0000000000000000
2018-08-29    241           8        2018    -33.0000000      19.0000000000000000
2018-08-29    241           8        2018    -36.0000000      20.0000000000000000
2018-08-29    241           8        2018    -32.0000000      21.0000000000000000
2018-08-29    241           8        2018    -32.0000000      22.0000000000000000
2018-08-29    241           8        2018    -33.0000000      23.0000000000000000
2018-08-30    242           8        2018    -33.0000000       0.0000000000000000
2018-08-30    242           8        2018    -33.0000000       1.0000000000000000
2018-08-30    242           8        2018    -31.0000000      20.0000000000000000
2018-09-10    253           9        2018    -31.0000000      18.0000000000000000
2018-09-10    253           9        2018    -32.0000000      21.0000000000000000
2018-09-10    253           9        2018    -48.0000000      22.0000000000000000
2018-09-10    253           9        2018    -50.0000000      23.0000000000000000
2018-09-11    254           9        2018    -39.0000000       4.0000000000000000
2018-09-11    254           9        2018    -36.0000000       5.0000000000000000
2018-09-11    254           9        2018    -32.0000000       6.0000000000000000
2018-09-11    254           9        2018    -37.0000000       7.0000000000000000
2018-09-11    254           9        2018    -39.0000000       8.0000000000000000
2018-09-11    254           9        2018    -57.0000000       9.0000000000000000
2018-09-11    254           9        2018    -60.0000000      10.0000000000000000
2018-09-11    254           9        2018    -55.0000000      11.0000000000000000
2018-09-11    254           9        2018    -41.0000000      12.0000000000000000
2018-09-11    254           9        2018    -43.0000000      13.0000000000000000
2018-09-11    254           9        2018    -49.0000000      14.0000000000000000
2018-09-11    254           9        2018    -51.0000000      15.0000000000000000
2018-09-11    254           9        2018    -49.0000000      16.0000000000000000
2018-09-11    254           9        2018    -44.0000000      17.0000000000000000
2018-09-11    254           9        2018    -39.0000000      18.0000000000000000
2018-09-11    254           9        2018    -34.0000000      19.0000000000000000
2018-09-22    265           9        2018    -37.0000000       3.0000000000000000
2018-09-22    265           9        2018    -36.0000000       4.0000000000000000
2018-09-22    265           9        2018    -35.0000000       5.0000000000000000
2018-09-22    265           9        2018    -34.0000000       6.0000000000000000
2018-09-22    265           9        2018    -41.0000000       7.0000000000000000
2018-09-22    265           9        2018    -36.0000000       8.0000000000000000
2018-09-22    265           9        2018    -34.0000000       9.0000000000000000
2018-10-07    280          10        2018    -33.0000000      16.0000000000000000
2018-10-07    280          10        2018    -40.0000000      17.0000000000000000
2018-10-07    280          10        2018    -40.0000000      18.0000000000000000
2018-10-07    280          10        2018    -44.0000000      19.0000000000000000
2018-10-07    280          10        2018    -52.0000000      20.0000000000000000
2018-10-07    280          10        2018    -53.0000000      21.0000000000000000
2018-10-07    280          10        2018    -49.0000000      22.0000000000000000
2018-10-07    280          10        2018    -40.0000000      23.0000000000000000
2018-10-08    281          10        2018    -34.0000000       0.0000000000000000
2018-10-08    281          10        2018    -37.0000000       3.0000000000000000
2018-10-08    281          10        2018    -40.0000000       4.0000000000000000
2018-10-08    281          10        2018    -38.0000000       5.0000000000000000
2018-10-08    281          10        2018    -36.0000000       6.0000000000000000
2018-10-08    281          10        2018    -36.0000000       7.0000000000000000
2018-10-08    281          10        2018    -36.0000000       8.0000000000000000
2018-10-08    281          10        2018    -35.0000000       9.0000000000000000
2018-10-08    281          10        2018    -36.0000000      10.0000000000000000
2018-10-08    281          10        2018    -43.0000000      11.0000000000000000
2018-10-08    281          10        2018    -37.0000000      12.0000000000000000
2018-10-08    281          10        2018    -35.0000000      13.0000000000000000
2018-10-08    281          10        2018    -37.0000000      14.0000000000000000
2018-10-08    281          10        2018    -35.0000000      15.0000000000000000
2018-10-08    281          10        2018    -31.0000000      18.0000000000000000
2018-10-09    282          10        2018    -39.0000000       7.0000000000000000
2018-10-09    282          10        2018    -36.0000000       8.0000000000000000
2018-10-09    282          10        2018    -31.0000000      17.0000000000000000
2018-10-09    282          10        2018    -33.0000000      22.0000000000000000
2018-10-09    282          10        2018    -35.0000000      23.0000000000000000
2018-10-10    283          10        2018    -33.0000000       0.0000000000000000
2018-10-10    283          10        2018    -31.0000000       1.0000000000000000
2018-10-10    283          10        2018    -34.0000000      13.0000000000000000
2018-10-10    283          10        2018    -35.0000000      14.0000000000000000
2018-10-10    283          10        2018    -33.0000000      15.0000000000000000
2018-10-10    283          10        2018    -31.0000000      17.0000000000000000
2018-10-10    283          10        2018    -34.0000000      18.0000000000000000
2018-10-10    283          10        2018    -33.0000000      19.0000000000000000
2018-10-10    283          10        2018    -31.0000000      20.0000000000000000
2018-10-10    283          10        2018    -32.0000000      21.0000000000000000
2018-10-11    284          10        2018    -33.0000000       0.0000000000000000
2018-10-11    284          10        2018    -41.0000000       1.0000000000000000
2018-10-11    284          10        2018    -41.0000000       2.0000000000000000
2018-10-11    284          10        2018    -37.0000000       3.0000000000000000
2018-10-11    284          10        2018    -32.0000000       4.0000000000000000
2018-10-11    284          10        2018    -31.0000000       5.0000000000000000
2018-10-11    284          10        2018    -33.0000000       6.0000000000000000
2018-10-11    284          10        2018    -32.0000000       7.0000000000000000
2018-10-13    286          10        2018    -34.0000000      18.0000000000000000
2018-10-13    286          10        2018    -35.0000000      19.0000000000000000
2018-10-13    286          10        2018    -38.0000000      22.0000000000000000
2018-10-13    286          10        2018    -37.0000000      23.0000000000000000
2018-10-14    287          10        2018    -33.0000000       0.0000000000000000
2018-11-04    308          11        2018    -32.0000000      18.0000000000000000
2018-11-04    308          11        2018    -38.0000000      19.0000000000000000
2018-11-05    309          11        2018    -31.0000000       4.0000000000000000
2018-11-05    309          11        2018    -53.0000000       5.0000000000000000
2018-11-05    309          11        2018    -52.0000000       6.0000000000000000
2018-11-05    309          11        2018    -44.0000000       7.0000000000000000
2018-11-05    309          11        2018    -46.0000000       8.0000000000000000
2018-11-05    309          11        2018    -46.0000000       9.0000000000000000
2018-11-05    309          11        2018    -39.0000000      10.0000000000000000
2018-11-05    309          11        2018    -48.0000000      11.0000000000000000
2018-11-05    309          11        2018    -51.0000000      12.0000000000000000
2018-11-05    309          11        2018    -45.0000000      13.0000000000000000
2018-11-05    309          11        2018    -38.0000000      14.0000000000000000
2018-11-05    309          11        2018    -39.0000000      15.0000000000000000
2018-11-05    309          11        2018    -42.0000000      16.0000000000000000
2018-11-05    309          11        2018    -48.0000000      17.0000000000000000
2018-11-05    309          11        2018    -47.0000000      18.0000000000000000
2018-11-05    309          11        2018    -39.0000000      19.0000000000000000
2018-11-05    309          11        2018    -36.0000000      20.0000000000000000
2018-11-05    309          11        2018    -35.0000000      21.0000000000000000
2018-11-05    309          11        2018    -32.0000000      22.0000000000000000
2018-11-06    310          11        2018    -33.0000000       8.0000000000000000
2018-11-06    310          11        2018    -36.0000000       9.0000000000000000
2018-11-06    310          11        2018    -36.0000000      10.0000000000000000
2018-11-06    310          11        2018    -35.0000000      11.0000000000000000
2018-11-06    310          11        2018    -35.0000000      12.0000000000000000
2018-11-09    313          11        2018    -38.0000000      20.0000000000000000
2018-11-09    313          11        2018    -42.0000000      21.0000000000000000
2018-11-09    313          11        2018    -39.0000000      22.0000000000000000
2018-11-09    313          11        2018    -32.0000000      23.0000000000000000
2019-02-01     32           2        2019    -31.0000000       7.0000000000000000
2019-02-01     32           2        2019    -31.0000000       8.0000000000000000
2019-02-01     32           2        2019    -34.0000000      15.0000000000000000
2019-02-02     33           2        2019    -32.0000000       8.0000000000000000
2019-02-02     33           2        2019    -32.0000000       9.0000000000000000
2019-02-28     59           2        2019    -41.0000000      19.0000000000000000
2019-02-28     59           2        2019    -39.0000000      20.0000000000000000
2019-02-28     59           2        2019    -35.0000000      21.0000000000000000
2019-02-28     59           2        2019    -31.0000000      22.0000000000000000
2019-03-01     60           3        2019    -31.0000000      20.0000000000000000
2019-03-17     76           3        2019    -31.0000000       2.0000000000000000
2019-03-17     76           3        2019    -36.0000000       4.0000000000000000
2019-03-17     76           3        2019    -37.0000000       5.0000000000000000
2019-03-17     76           3        2019    -36.0000000       6.0000000000000000
2019-03-17     76           3        2019    -38.0000000       7.0000000000000000
2019-03-17     76           3        2019    -34.0000000       9.0000000000000000
2019-03-17     76           3        2019    -40.0000000      10.0000000000000000
2019-03-17     76           3        2019    -40.0000000      11.0000000000000000
2019-03-17     76           3        2019    -33.0000000      12.0000000000000000
2019-04-04     94           4        2019    -31.0000000      11.0000000000000000
2019-04-04     94           4        2019    -33.0000000      17.0000000000000000
2019-04-10    100           4        2019    -33.0000000       3.0000000000000000
2019-04-10    100           4        2019    -34.0000000       4.0000000000000000
2019-04-10    100           4        2019    -34.0000000       5.0000000000000000
2019-05-11    131           5        2019    -31.0000000       1.0000000000000000
2019-05-11    131           5        2019    -35.0000000       2.0000000000000000
2019-05-11    131           5        2019    -34.0000000       3.0000000000000000
2019-05-11    131           5        2019    -32.0000000       4.0000000000000000
2019-05-11    131           5        2019    -39.0000000       8.0000000000000000
2019-05-11    131           5        2019    -41.0000000       9.0000000000000000
2019-05-11    131           5        2019    -40.0000000      10.0000000000000000
2019-05-11    131           5        2019    -39.0000000      11.0000000000000000
2019-05-11    131           5        2019    -32.0000000      12.0000000000000000
2019-05-11    131           5        2019    -35.0000000      13.0000000000000000
2019-05-11    131           5        2019    -40.0000000      14.0000000000000000
2019-05-11    131           5        2019    -48.0000000      15.0000000000000000
2019-05-11    131           5        2019    -46.0000000      16.0000000000000000
2019-05-11    131           5        2019    -43.0000000      17.0000000000000000
2019-05-11    131           5        2019    -44.0000000      18.0000000000000000
2019-05-11    131           5        2019    -47.0000000      19.0000000000000000
2019-05-11    131           5        2019    -50.0000000      20.0000000000000000
2019-05-11    131           5        2019    -51.0000000      21.0000000000000000
2019-05-11    131           5        2019    -44.0000000      22.0000000000000000
2019-05-11    131           5        2019    -32.0000000      23.0000000000000000
2019-05-14    134           5        2019    -42.0000000       5.0000000000000000
2019-05-14    134           5        2019    -55.0000000       6.0000000000000000
2019-05-14    134           5        2019    -65.0000000       7.0000000000000000
2019-05-14    134           5        2019    -58.0000000       8.0000000000000000
2019-05-14    134           5        2019    -54.0000000       9.0000000000000000
2019-05-14    134           5        2019    -50.0000000      10.0000000000000000
2019-05-14    134           5        2019    -50.0000000      11.0000000000000000
2019-05-14    134           5        2019    -46.0000000      12.0000000000000000
2019-05-14    134           5        2019    -36.0000000      13.0000000000000000
2019-05-14    134           5        2019    -35.0000000      14.0000000000000000
2019-05-14    134           5        2019    -37.0000000      15.0000000000000000
2019-05-14    134           5        2019    -36.0000000      16.0000000000000000
2019-05-14    134           5        2019    -34.0000000      17.0000000000000000
2019-05-14    134           5        2019    -38.0000000      18.0000000000000000
2019-05-14    134           5        2019    -42.0000000      19.0000000000000000
2019-05-14    134           5        2019    -43.0000000      20.0000000000000000
2019-05-14    134           5        2019    -42.0000000      21.0000000000000000
2019-05-14    134           5        2019    -38.0000000      22.0000000000000000
2019-05-14    134           5        2019    -36.0000000      23.0000000000000000
2019-05-15    135           5        2019    -33.0000000       0.0000000000000000
2019-07-10    191           7        2019    -32.0000000       5.0000000000000000
2019-07-10    191           7        2019    -32.0000000       9.0000000000000000
2019-07-10    191           7        2019    -32.0000000      10.0000000000000000
2019-07-10    191           7        2019    -31.0000000      11.0000000000000000
2019-08-05    217           8        2019    -50.0000000       9.0000000000000000
2019-08-05    217           8        2019    -48.0000000      10.0000000000000000
2019-08-05    217           8        2019    -48.0000000      11.0000000000000000
2019-08-05    217           8        2019    -49.0000000      12.0000000000000000
2019-08-05    217           8        2019    -45.0000000      13.0000000000000000
2019-08-05    217           8        2019    -46.0000000      14.0000000000000000
2019-08-05    217           8        2019    -46.0000000      15.0000000000000000
2019-08-05    217           8        2019    -51.0000000      16.0000000000000000
2019-08-05    217           8        2019    -47.0000000      17.0000000000000000
2019-08-05    217           8        2019    -47.0000000      18.0000000000000000
2019-08-05    217           8        2019    -52.0000000      19.0000000000000000
2019-08-05    217           8        2019    -53.0000000      20.0000000000000000
2019-08-05    217           8        2019    -50.0000000      21.0000000000000000
2019-08-05    217           8        2019    -49.0000000      22.0000000000000000
2019-08-05    217           8        2019    -44.0000000      23.0000000000000000
2019-08-06    218           8        2019    -37.0000000       0.0000000000000000
2019-08-06    218           8        2019    -39.0000000       1.0000000000000000
2019-08-06    218           8        2019    -40.0000000       2.0000000000000000
2019-08-06    218           8        2019    -38.0000000       3.0000000000000000
2019-08-06    218           8        2019    -38.0000000       4.0000000000000000
2019-08-06    218           8        2019    -32.0000000       5.0000000000000000
2019-08-06    218           8        2019    -31.0000000      10.0000000000000000
2019-08-06    218           8        2019    -32.0000000      11.0000000000000000
2019-08-06    218           8        2019    -32.0000000      12.0000000000000000
2019-08-06    218           8        2019    -31.0000000      16.0000000000000000
2019-08-07    219           8        2019    -31.0000000       2.0000000000000000
2019-08-31    243           8        2019    -31.0000000       3.0000000000000000
2019-08-31    243           8        2019    -31.0000000       6.0000000000000000
2019-08-31    243           8        2019    -35.0000000       7.0000000000000000
2019-08-31    243           8        2019    -31.0000000      15.0000000000000000
2019-08-31    243           8        2019    -32.0000000      17.0000000000000000
2019-08-31    243           8        2019    -33.0000000      18.0000000000000000
2019-08-31    243           8        2019    -35.0000000      19.0000000000000000
2019-08-31    243           8        2019    -35.0000000      20.0000000000000000
2019-08-31    243           8        2019    -35.0000000      21.0000000000000000
2019-08-31    243           8        2019    -36.0000000      22.0000000000000000
2019-08-31    243           8        2019    -40.0000000      23.0000000000000000
2019-09-01    244           9        2019    -36.0000000       0.0000000000000000
2019-09-01    244           9        2019    -33.0000000       1.0000000000000000
2019-09-01    244           9        2019    -33.0000000       4.0000000000000000
2019-09-01    244           9        2019    -45.0000000       5.0000000000000000
2019-09-01    244           9        2019    -52.0000000       6.0000000000000000
2019-09-01    244           9        2019    -46.0000000       7.0000000000000000
2019-09-01    244           9        2019    -37.0000000       8.0000000000000000
2019-09-01    244           9        2019    -39.0000000      10.0000000000000000
2019-09-01    244           9        2019    -37.0000000      11.0000000000000000
2019-09-01    244           9        2019    -36.0000000      12.0000000000000000
2019-09-01    244           9        2019    -38.0000000      13.0000000000000000
2019-09-01    244           9        2019    -38.0000000      14.0000000000000000
2019-09-01    244           9        2019    -43.0000000      15.0000000000000000
2019-09-01    244           9        2019    -37.0000000      16.0000000000000000
2019-09-01    244           9        2019    -37.0000000      17.0000000000000000
2019-09-01    244           9        2019    -37.0000000      18.0000000000000000
2019-09-01    244           9        2019    -42.0000000      19.0000000000000000
2019-09-01    244           9        2019    -50.0000000      20.0000000000000000
2019-09-01    244           9        2019    -46.0000000      21.0000000000000000
2019-09-01    244           9        2019    -40.0000000      22.0000000000000000
2019-09-01    244           9        2019    -41.0000000      23.0000000000000000
2019-09-02    245           9        2019    -47.0000000       0.0000000000000000
2019-09-02    245           9        2019    -47.0000000       1.0000000000000000
2019-09-02    245           9        2019    -38.0000000       2.0000000000000000
2019-09-02    245           9        2019    -32.0000000       3.0000000000000000
2019-09-02    245           9        2019    -35.0000000       4.0000000000000000
2019-09-02    245           9        2019    -36.0000000       5.0000000000000000
2019-09-02    245           9        2019    -37.0000000       6.0000000000000000
2019-09-02    245           9        2019    -34.0000000      18.0000000000000000
2019-09-02    245           9        2019    -35.0000000      19.0000000000000000
2019-09-02    245           9        2019    -35.0000000      20.0000000000000000
2019-09-02    245           9        2019    -32.0000000      21.0000000000000000
2019-09-05    248           9        2019    -36.0000000       3.0000000000000000
2019-09-05    248           9        2019    -39.0000000       4.0000000000000000
2019-09-05    248           9        2019    -45.0000000       5.0000000000000000
2019-09-05    248           9        2019    -41.0000000       6.0000000000000000
